tool,signature,class_name,method_name,primary_tag,all_tags
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void goAway(int,okhttp3.internal.http2.ErrorCode,okio.ByteString)>",okhttp3.internal.http2.Http2Reader$Handler,goAway,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void headers(boolean,int,int,java.util.List)>",okhttp3.internal.http2.Http2Reader$Handler,headers,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void i(boolean,int,e9.g,int)>",okhttp3.internal.http2.Http2Reader$Handler,i,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader$Handler: void k()>,okhttp3.internal.http2.Http2Reader$Handler,k,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void ping(boolean,int,int)>",okhttp3.internal.http2.Http2Reader$Handler,ping,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void settings(boolean,okhttp3.internal.http2.Settings)>",okhttp3.internal.http2.Http2Reader$Handler,settings,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader$Handler: void windowUpdate(int,long)>",okhttp3.internal.http2.Http2Reader$Handler,windowUpdate,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: boolean c(boolean,okhttp3.internal.http2.Http2Reader$Handler)>",okhttp3.internal.http2.Http2Reader,c,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: boolean nextFrame(boolean,okhttp3.internal.http2.Http2Connection$ReaderRunnable)>",okhttp3.internal.http2.Http2Reader,nextFrame,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: boolean nextFrame(boolean,okhttp3.internal.http2.Http2Reader$Handler)>",okhttp3.internal.http2.Http2Reader,nextFrame,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: int lengthWithoutPadding(int,byte,short)>",okhttp3.internal.http2.Http2Reader,lengthWithoutPadding,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: int readMedium(okio.BufferedSource)>,okhttp3.internal.http2.Http2Reader,readMedium,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: int readMedium(okio.e)>,okhttp3.internal.http2.Http2Reader,readMedium,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: java.util.List k(int,int,int,int)>",okhttp3.internal.http2.Http2Reader,k,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: java.util.List readHeaderBlock(int,int,int,int)>",okhttp3.internal.http2.Http2Reader,readHeaderBlock,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: java.util.List readHeaderBlock(int,short,byte,int)>",okhttp3.internal.http2.Http2Reader,readHeaderBlock,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: void <clinit>()>,okhttp3.internal.http2.Http2Reader,<clinit>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void <init>(e9.g,boolean)>",okhttp3.internal.http2.Http2Reader,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void <init>(okio.BufferedSource,boolean)>",okhttp3.internal.http2.Http2Reader,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: void <init>(okio.RealBufferedSource)>,okhttp3.internal.http2.Http2Reader,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void <init>(okio.g,boolean)>",okhttp3.internal.http2.Http2Reader,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void <init>(okio.oooooo,boolean)>",okhttp3.internal.http2.Http2Reader,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void R(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,R,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void Z(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,Z,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: void close()>,okhttp3.internal.http2.Http2Reader,close,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: void d(okhttp3.internal.http2.Http2Reader$Handler)>,okhttp3.internal.http2.Http2Reader,d,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void h(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,h,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void m(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,m,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Reader: void readConnectionPreface(okhttp3.internal.http2.Http2Reader$Handler)>,okhttp3.internal.http2.Http2Reader,readConnectionPreface,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readData(okhttp3.internal.http2.Http2Connection$ReaderRunnable,int,int,int)>",okhttp3.internal.http2.Http2Reader,readData,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readData(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readData,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readData(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readData,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readGoAway(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readGoAway,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readGoAway(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readGoAway,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readHeaders(okhttp3.internal.http2.Http2Connection$ReaderRunnable,int,int,int)>",okhttp3.internal.http2.Http2Reader,readHeaders,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readHeaders(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readHeaders,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readHeaders(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readHeaders,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readPing(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readPing,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readPing(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readPing,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readSettings(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readSettings,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readSettings(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readSettings,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readWindowUpdate(okhttp3.internal.http2.Http2Reader$Handler,int,byte,int)>",okhttp3.internal.http2.Http2Reader,readWindowUpdate,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Reader: void readWindowUpdate(okhttp3.internal.http2.Http2Reader$Handler,int,int,int)>",okhttp3.internal.http2.Http2Reader,readWindowUpdate,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>()>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>(kotlin.jvm.internal.DefaultConstructorMarker)>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>(kotlin.jvm.internal.g)>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>(kotlin.jvm.internal.n)>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>(kotlin.jvm.internal.qwe3r13)>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$Companion: void <init>(kotlin.jvm.internal.w)>,okhttp3.internal.http2.Http2Stream$Companion,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: boolean c()>,okhttp3.internal.http2.Http2Stream$FramingSink,c,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: boolean d()>,okhttp3.internal.http2.Http2Stream$FramingSink,d,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: boolean getClosed()>,okhttp3.internal.http2.Http2Stream$FramingSink,getClosed,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: boolean getFinished()>,okhttp3.internal.http2.Http2Stream$FramingSink,getFinished,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void <init>(okhttp3.internal.http2.Http2Stream)>,okhttp3.internal.http2.Http2Stream$FramingSink,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSink: void <init>(okhttp3.internal.http2.Http2Stream,boolean)>",okhttp3.internal.http2.Http2Stream$FramingSink,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void b(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSink,b,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void close()>,okhttp3.internal.http2.Http2Stream$FramingSink,close,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void emitFrame(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSink,emitFrame,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void flush()>,okhttp3.internal.http2.Http2Stream$FramingSink,flush,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSink: void setClosed(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSink,setClosed,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSink: void u0(e9.e,long)>",okhttp3.internal.http2.Http2Stream$FramingSink,u0,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSink: void write(o91.l,long)>",okhttp3.internal.http2.Http2Stream$FramingSink,write,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSink: void write(okio.Buffer,long)>",okhttp3.internal.http2.Http2Stream$FramingSink,write,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSink: void write(okio.asfqer,long)>",okhttp3.internal.http2.Http2Stream$FramingSink,write,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: boolean b()>,okhttp3.internal.http2.Http2Stream$FramingSource,b,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: boolean c()>,okhttp3.internal.http2.Http2Stream$FramingSource,c,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: boolean getClosed$okhttp()>,okhttp3.internal.http2.Http2Stream$FramingSource,getClosed$okhttp,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: boolean getFinished$okhttp()>,okhttp3.internal.http2.Http2Stream$FramingSource,getFinished$okhttp,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: long read(o91.l,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,read,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: long read(okio.Buffer,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,read,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: long read(okio.asfqer,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,read,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: long read(okio.e,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,read,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: okhttp3.Headers access$202(okhttp3.internal.http2.Http2Stream$FramingSource,okhttp3.Headers)>",okhttp3.internal.http2.Http2Stream$FramingSource,access$202,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: okio.Buffer getReadBuffer()>,okhttp3.internal.http2.Http2Stream$FramingSource,getReadBuffer,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: okio.Buffer getReceiveBuffer()>,okhttp3.internal.http2.Http2Stream$FramingSource,getReceiveBuffer,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: okio.Timeout timeout()>,okhttp3.internal.http2.Http2Stream$FramingSource,timeout,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void <init>(okhttp3.internal.http2.Http2Stream,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,<init>,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void <init>(okhttp3.internal.http2.Http2Stream,long,boolean)>",okhttp3.internal.http2.Http2Stream$FramingSource,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void close()>,okhttp3.internal.http2.Http2Stream$FramingSource,close,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void d(e9.g,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,d,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void h(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSource,h,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void i(okhttp3.Headers)>,okhttp3.internal.http2.Http2Stream$FramingSource,i,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void k(long)>,okhttp3.internal.http2.Http2Stream$FramingSource,k,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive$okhttp(o91.n,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive$okhttp,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive$okhttp(okio.BufferedSource,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive$okhttp,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive$okhttp(okio.g,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive$okhttp,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive$okhttp(okio.oooooo,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive$okhttp,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive(okio.BufferedSource,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream$FramingSource: void receive(okio.e,long)>",okhttp3.internal.http2.Http2Stream$FramingSource,receive,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void setClosed$okhttp(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSource,setClosed$okhttp,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void setFinished$okhttp(boolean)>,okhttp3.internal.http2.Http2Stream$FramingSource,setFinished$okhttp,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void setTrailers(okhttp3.Headers)>,okhttp3.internal.http2.Http2Stream$FramingSource,setTrailers,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void setTrailers(okhttp3.livelive)>,okhttp3.internal.http2.Http2Stream$FramingSource,setTrailers,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$FramingSource: void updateConnectionFlowControl(long)>,okhttp3.internal.http2.Http2Stream$FramingSource,updateConnectionFlowControl,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$StreamTimeout: java.io.IOException newTimeoutException(java.io.IOException)>,okhttp3.internal.http2.Http2Stream$StreamTimeout,newTimeoutException,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$StreamTimeout: void <init>(okhttp3.internal.http2.Http2Stream)>,okhttp3.internal.http2.Http2Stream$StreamTimeout,<init>,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$StreamTimeout: void D()>,okhttp3.internal.http2.Http2Stream$StreamTimeout,D,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$StreamTimeout: void exitAndThrowIfTimedOut()>,okhttp3.internal.http2.Http2Stream$StreamTimeout,exitAndThrowIfTimedOut,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream$StreamTimeout: void timedOut()>,okhttp3.internal.http2.Http2Stream$StreamTimeout,timedOut,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean access$doReadTimeout(okhttp3.internal.http2.Http2Stream)>,okhttp3.internal.http2.Http2Stream,access$doReadTimeout,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream: boolean closeInternal(okhttp3.internal.http2.ErrorCode,java.io.IOException)>",okhttp3.internal.http2.Http2Stream,closeInternal,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean doReadTimeout()>,okhttp3.internal.http2.Http2Stream,doReadTimeout,network,network
FLOWDROID,"<okhttp3.internal.http2.Http2Stream: boolean e(okhttp3.internal.http2.ErrorCode,java.io.IOException)>",okhttp3.internal.http2.Http2Stream,e,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean isLocallyInitiated()>,okhttp3.internal.http2.Http2Stream,isLocallyInitiated,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean isOpen()>,okhttp3.internal.http2.Http2Stream,isOpen,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean t()>,okhttp3.internal.http2.Http2Stream,t,network,network
FLOWDROID,<okhttp3.internal.http2.Http2Stream: boolean u()>,okhttp3.internal.http2.Http2Stream,u,network,network
