tool,signature,apps_as_dynamic_entry,class_name,method_name,primary_tag,all_tags,non_library,nonobf_strict
GATOR,<com.facebook.react.bridge.JavaOnlyArray: com.facebook.react.bridge.ReadableType getType(int)>,5,com.facebook.react.bridge.JavaOnlyArray,getType,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.bridge.JsonWriterHelper$1: void <clinit>()>,5,com.facebook.react.bridge.JsonWriterHelper$1,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.bridge.ReadableNativeMap: boolean isNull(java.lang.String)>,5,com.facebook.react.bridge.ReadableNativeMap,isNull,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.bridge.SoftAssertions: void <clinit>()>,5,com.facebook.react.bridge.SoftAssertions,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.common.SystemClock: void <clinit>()>,5,com.facebook.react.common.SystemClock,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.defaults.DefaultReactActivityDelegate: com.facebook.react.ReactRootView createRootView(android.os.Bundle)>,5,com.facebook.react.defaults.DefaultReactActivityDelegate,createRootView,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.devsupport.DefaultDevSupportManagerFactory: com.facebook.react.devsupport.interfaces.DevSupportManager create(android.content.Context,com.facebook.react.devsupport.ReactInstanceDevHelper,java.lang.String,boolean,com.facebook.react.devsupport.interfaces.RedBoxHandler,com.facebook.react.devsupport.interfaces.DevBundleDownloadListener,int,java.util.Map,com.facebook.react.common.SurfaceDelegateFactory,com.facebook.react.devsupport.interfaces.DevLoadingViewManager)>",5,com.facebook.react.devsupport.DefaultDevSupportManagerFactory,create,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.devsupport.DefaultDevSupportManagerFactory: com.facebook.react.devsupport.interfaces.DevSupportManager create(android.content.Context,com.facebook.react.devsupport.ReactInstanceDevHelper,java.lang.String,boolean,com.facebook.react.devsupport.interfaces.RedBoxHandler,com.facebook.react.devsupport.interfaces.DevBundleDownloadListener,int,java.util.Map,com.facebook.react.common.SurfaceDelegateFactory,com.facebook.react.devsupport.interfaces.DevLoadingViewManager,com.facebook.react.devsupport.interfaces.PausedInDebuggerOverlayManager)>",5,com.facebook.react.devsupport.DefaultDevSupportManagerFactory,create,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.devsupport.DefaultDevSupportManagerFactory: void <clinit>()>,5,com.facebook.react.devsupport.DefaultDevSupportManagerFactory,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.devsupport.DevSupportSoLoader: void <clinit>()>,5,com.facebook.react.devsupport.DevSupportSoLoader,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.internal.AndroidChoreographerProvider: void <clinit>()>,5,com.facebook.react.internal.AndroidChoreographerProvider,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.internal.featureflags.ReactNativeFeatureFlagsCxxAccessor: boolean lazyAnimationCallbacks()>,5,com.facebook.react.internal.featureflags.ReactNativeFeatureFlagsCxxAccessor,lazyAnimationCallbacks,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.module.model.ReactModuleInfo: void <clinit>()>,5,com.facebook.react.module.model.ReactModuleInfo,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.modules.appstate.AppStateModule: void <clinit>()>,5,com.facebook.react.modules.appstate.AppStateModule,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.modules.blob.BlobCollector$a: void run()>,5,com.facebook.react.modules.blob.BlobCollector$a,run,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.core.DeviceEventManagerModule$1: void run()>,5,com.facebook.react.modules.core.DeviceEventManagerModule$1,run,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.core.ExceptionsManagerModule: void reportException(com.facebook.react.bridge.ReadableMap)>,5,com.facebook.react.modules.core.ExceptionsManagerModule,reportException,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.core.ReactChoreographer$$ExternalSyntheticLambda1: void run()>,5,com.facebook.react.modules.core.ReactChoreographer$$ExternalSyntheticLambda1,run,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.core.TimingModule$a: void callTimers(com.facebook.react.bridge.WritableArray)>,5,com.facebook.react.modules.core.TimingModule$a,callTimers,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.core.TimingModule: void onHostDestroy()>,5,com.facebook.react.modules.core.TimingModule,onHostDestroy,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.modules.statusbar.StatusBarModule$setColor$1: void runGuarded()>,5,com.facebook.react.modules.statusbar.StatusBarModule$setColor$1,runGuarded,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.shell.MainReactPackage$$ExternalSyntheticLambda0: java.util.Map getReactModuleInfos()>,5,com.facebook.react.shell.MainReactPackage$$ExternalSyntheticLambda0,getReactModuleInfos,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.touch.JSResponderHandler: boolean onInterceptTouchEvent(android.view.ViewGroup,android.view.MotionEvent)>",5,com.facebook.react.touch.JSResponderHandler,onInterceptTouchEvent,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.uimanager.BaseViewManager: void setOpacity(android.view.View,float)>",5,com.facebook.react.uimanager.BaseViewManager,setOpacity,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.DisplayMetricsHolder: void <clinit>()>,5,com.facebook.react.uimanager.DisplayMetricsHolder,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.MatrixMathHelper$MatrixDecompositionContext: void <clinit>()>,5,com.facebook.react.uimanager.MatrixMathHelper$MatrixDecompositionContext,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.PixelUtil: void <clinit>()>,5,com.facebook.react.uimanager.PixelUtil,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.ReactAccessibilityDelegate$AccessibilityRole: void <clinit>()>,5,com.facebook.react.uimanager.ReactAccessibilityDelegate$AccessibilityRole,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.ReactShadowNodeImpl: int getRootTag()>,5,com.facebook.react.uimanager.ReactShadowNodeImpl,getRootTag,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.ReactYogaConfigProvider$yogaConfig$2: void <clinit>()>,5,com.facebook.react.uimanager.ReactYogaConfigProvider$yogaConfig$2,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.ReactYogaConfigProvider: void <clinit>()>,5,com.facebook.react.uimanager.ReactYogaConfigProvider,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.Spacing: void <clinit>()>,5,com.facebook.react.uimanager.Spacing,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.UIViewOperationQueue$ChangeJSResponderOperation: void execute()>,5,com.facebook.react.uimanager.UIViewOperationQueue$ChangeJSResponderOperation,execute,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.UIViewOperationQueue$DispatchStringCommandOperation: void executeWithExceptions()>,5,com.facebook.react.uimanager.UIViewOperationQueue$DispatchStringCommandOperation,executeWithExceptions,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.uimanager.ViewGroupDrawingOrderHelper$1: int compare(java.lang.Object,java.lang.Object)>",5,com.facebook.react.uimanager.ViewGroupDrawingOrderHelper$1,compare,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.ViewGroupManager: int getChildCount(android.view.View)>,5,com.facebook.react.uimanager.ViewGroupManager,getChildCount,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.uimanager.ViewGroupManager: void removeViewAt(android.view.View,int)>",5,com.facebook.react.uimanager.ViewGroupManager,removeViewAt,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.YogaNodePool$pool$2: void <clinit>()>,5,com.facebook.react.uimanager.YogaNodePool$pool$2,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.common.ViewUtil: void <clinit>()>,5,com.facebook.react.uimanager.common.ViewUtil,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.events.EventDispatcherImpl: void onHostDestroy()>,5,com.facebook.react.uimanager.events.EventDispatcherImpl,onHostDestroy,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.uimanager.events.e$d: void doFrame(long)>,5,com.facebook.react.uimanager.events.e$d,doFrame,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.events.e: void onHostResume()>,5,com.facebook.react.uimanager.events.e,onHostResume,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.uimanager.layoutanimation.LayoutUpdateAnimation: void <clinit>()>,5,com.facebook.react.uimanager.layoutanimation.LayoutUpdateAnimation,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.views.image.ImageLoadEvent: void <clinit>()>,5,com.facebook.react.views.image.ImageLoadEvent,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.views.image.ImageResizeMethod: void <clinit>()>,5,com.facebook.react.views.image.ImageResizeMethod,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.views.scroll.ReactScrollView: boolean onTouchEvent(android.view.MotionEvent)>,5,com.facebook.react.views.scroll.ReactScrollView,onTouchEvent,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.scroll.ReactScrollView: void draw(android.graphics.Canvas)>,5,com.facebook.react.views.scroll.ReactScrollView,draw,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.scroll.ReactScrollViewHelper: void <clinit>()>,5,com.facebook.react.views.scroll.ReactScrollViewHelper,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.views.scroll.ScrollEvent: void <clinit>()>,5,com.facebook.react.views.scroll.ScrollEvent,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.facebook.react.views.scroll.ScrollEventType$Companion$WhenMappings: void <clinit>()>,5,com.facebook.react.views.scroll.ScrollEventType$Companion$WhenMappings,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,"<com.facebook.react.views.text.ReactTextView: int reactTagForTouch(float,float)>",5,com.facebook.react.views.text.ReactTextView,reactTagForTouch,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator: void afterTextChanged(android.text.Editable)>,5,com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator,afterTextChanged,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator: void beforeTextChanged(java.lang.CharSequence,int,int,int)>",5,com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator,beforeTextChanged,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator: void onTextChanged(java.lang.CharSequence,int,int,int)>",5,com.facebook.react.views.textinput.ReactEditText$TextWatcherDelegator,onTextChanged,sdk_mediated,sdk_mediated,no,yes
GATOR,"<com.facebook.react.views.textinput.ReactEditText: boolean requestFocus(int,android.graphics.Rect)>",5,com.facebook.react.views.textinput.ReactEditText,requestFocus,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.textinput.ReactEditText: void <clinit>()>,5,com.facebook.react.views.textinput.ReactEditText,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,"<com.facebook.react.views.textinput.ReactTextInputManager$ReactTextInputTextWatcher: void beforeTextChanged(java.lang.CharSequence,int,int,int)>",5,com.facebook.react.views.textinput.ReactTextInputManager$ReactTextInputTextWatcher,beforeTextChanged,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.textinput.ReactTextInputShadowNode: void onCollectExtraUpdates(com.facebook.react.uimanager.UIViewOperationQueue)>,5,com.facebook.react.views.textinput.ReactTextInputShadowNode,onCollectExtraUpdates,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.textinput.ReactTextInputShadowNode: void setLocalData(java.lang.Object)>,5,com.facebook.react.views.textinput.ReactTextInputShadowNode,setLocalData,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.view.ReactClippingViewManager: void removeAllViews(android.view.View)>,5,com.facebook.react.views.view.ReactClippingViewManager,removeAllViews,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.view.ReactClippingViewManager: void removeAllViews(android.view.ViewGroup)>,5,com.facebook.react.views.view.ReactClippingViewManager,removeAllViews,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.facebook.react.views.view.ReactViewManager$1: void onClick(android.view.View)>,5,com.facebook.react.views.view.ReactViewManager$1,onClick,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.getcapacitor.CapacitorWebView: boolean dispatchKeyEvent(android.view.KeyEvent)>,5,com.getcapacitor.CapacitorWebView,dispatchKeyEvent,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.getcapacitor.PermissionState: void <clinit>()>,5,com.getcapacitor.PermissionState,<clinit>,sdk_mediated,sdk_mediated,no,no
GATOR,<com.getcapacitor.cordova.MockCordovaWebViewImpl: void handleDestroy()>,5,com.getcapacitor.cordova.MockCordovaWebViewImpl,handleDestroy,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.getcapacitor.plugin.CapacitorCookies: void handleOnDestroy()>,5,com.getcapacitor.plugin.CapacitorCookies,handleOnDestroy,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.getcapacitor.plugin.CapacitorHttp: void handleOnDestroy()>,5,com.getcapacitor.plugin.CapacitorHttp,handleOnDestroy,sdk_mediated,sdk_mediated,no,yes
GATOR,<com.google.android.gms.internal.ads.zzayi: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzayi,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzcfp: void loadUrl(java.lang.String)>,5,com.google.android.gms.internal.ads.zzcfp,loadUrl,webview,entrypoint|sensitive_api|webview,no,yes
GATOR,"<com.google.android.gms.internal.ads.zzcgg: android.webkit.WebResourceResponse shouldInterceptRequest(android.webkit.WebView,android.webkit.WebResourceRequest)>",5,com.google.android.gms.internal.ads.zzcgg,shouldInterceptRequest,webview,entrypoint|sensitive_api|webview,no,yes
GATOR,<com.google.android.gms.internal.ads.zzelv: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzelv,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzemp: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzemp,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzemw: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzemw,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzena: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzena,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeno: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeno,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzenr: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzenr,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzenv: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzenv,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzenz: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzenz,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeoo: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeoo,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeor: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeor,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzepy: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzepy,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeqt: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeqt,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzequ: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzequ,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzerc: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzerc,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzerj: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzerj,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeru: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeru,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzesn: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzesn,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeth: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeth,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzetp: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzetp,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzett: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzett,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzetw: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzetw,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeub: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeub,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeue: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeue,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeuk: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeuk,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzeut: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzeut,call,entrypoint,entrypoint,no,yes
GATOR,<com.google.android.gms.internal.ads.zzevb: java.lang.Object call()>,5,com.google.android.gms.internal.ads.zzevb,call,entrypoint,entrypoint,no,yes
